cik,entity_name,taxonomy,tag,label,description,unit,end_date,value,accession_number,fiscal_year,fiscal_period,form,filed_date,frame
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForProvisions,,,USD,2021-12-31,15000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForProvisions,,,USD,2021-12-31,15000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForProvisions,,,USD,2022-06-30,1000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForProvisions,,,USD,2022-12-31,3000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForProvisions,,,USD,2022-12-31,3000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForProvisions,,,USD,2023-06-30,1000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForProvisions,,,USD,2023-06-30,1000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForProvisions,,,USD,2023-12-31,1000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2019-12-31,34000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2020-12-31,54000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2020-12-31,54000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2021-12-31,357000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2021-12-31,357000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2021-12-31,357000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2022-06-30,231000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2022-12-31,412000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2022-12-31,412000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2023-06-30,168000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2023-06-30,168000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2023-12-31,304000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForSharebasedPayments,,,USD,2024-06-30,176000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2020-12-31,-8000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2020-12-31,-8000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2021-12-31,-8000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2021-12-31,-8000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2021-12-31,-8000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2022-06-30,-3000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2022-12-31,-8000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2022-12-31,-8000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2023-06-30,-3000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2023-06-30,-3000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2023-12-31,-7000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,,,USD,2024-06-30,-4000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdvertisingExpense,,,USD,2019-12-31,111000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdvertisingExpense,,,USD,2020-12-31,65000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdvertisingExpense,,,USD,2020-12-31,65000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdvertisingExpense,,,USD,2021-12-31,177000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdvertisingExpense,,,USD,2021-12-31,177000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdvertisingExpense,,,USD,2021-12-31,177000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdvertisingExpense,,,USD,2022-12-31,206000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdvertisingExpense,,,USD,2022-12-31,206000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AdvertisingExpense,,,USD,2023-12-31,227000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AmortisationIntangibleAssetsOtherThanGoodwill,,,USD,2019-12-31,538000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AmortisationIntangibleAssetsOtherThanGoodwill,,,USD,2020-12-31,261000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AmortisationIntangibleAssetsOtherThanGoodwill,,,USD,2020-12-31,261000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AmortisationIntangibleAssetsOtherThanGoodwill,,,USD,2021-12-31,236000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AmortisationIntangibleAssetsOtherThanGoodwill,,,USD,2021-12-31,236000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AmortisationIntangibleAssetsOtherThanGoodwill,,,USD,2021-12-31,236000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AmortisationIntangibleAssetsOtherThanGoodwill,,,USD,2022-12-31,21000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AmortisationIntangibleAssetsOtherThanGoodwill,,,USD,2022-12-31,21000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,AmortisationIntangibleAssetsOtherThanGoodwill,,,USD,2023-12-31,17000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2020-12-31,5442000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2021-12-31,11178000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2021-12-31,11178000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2022-12-31,9170000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2022-12-31,9170000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2022-12-31,9170000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2023-06-30,8293000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2023-12-31,8792000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2023-12-31,8792000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Assets,,,USD,2024-06-30,8466000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BankDebtInstrumentsHeld,,,USD,2020-12-31,1282000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BankDebtInstrumentsHeld,,,USD,2021-12-31,3178000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2019-12-31,-24.31,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2020-12-31,-14.39,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2020-12-31,-14.39,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2021-12-31,-6.39,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2021-12-31,-6.39,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2021-12-31,-6.39,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2022-06-30,-0.26,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2022-12-31,-0.44,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2022-12-31,-0.44,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2023-06-30,-0.1,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2023-06-30,-0.1,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2023-12-31,-0.11,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,BasicEarningsLossPerShare,,,USD/shares,2024-06-30,-0.04,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Borrowings,,,USD,2020-12-31,251000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Borrowings,,,USD,2021-12-31,2175000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Borrowings,,,USD,2021-12-31,2175000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Borrowings,,,USD,2022-12-31,1365000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Borrowings,,,USD,2022-12-31,1365000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Borrowings,,,USD,2023-06-30,772000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Borrowings,,,USD,2023-12-31,793000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Borrowings,,,USD,2024-06-30,295000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2020-12-31,1886000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2021-12-31,4397000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2021-12-31,4397000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2022-12-31,1448000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2022-12-31,1448000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2022-12-31,1448000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2023-06-30,1920000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2023-12-31,2488000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2023-12-31,2488000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Cash,,,USD,2024-06-30,1990000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2020-12-31,2173000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2021-12-31,4991000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2021-12-31,4991000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2022-12-31,1952000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2022-12-31,1952000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2022-12-31,1952000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2023-06-30,2282000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2023-12-31,3138000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2023-12-31,3138000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalents,,,USD,2024-06-30,2447000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2018-12-31,1128000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2018Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2019-12-31,1372000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2019-12-31,1511000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2019Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2020-12-31,2004000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2020-12-31,2173000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2020-12-31,2173000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2021-12-31,4838000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2021-12-31,4991000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2021-12-31,4991000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2021-12-31,4991000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2022-06-30,2793000000,0000950170-23-044039,,,6-K,2023-08-23,CY2022Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2022-12-31,1952000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2022-12-31,1952000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2022-12-31,1952000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2022-12-31,1952000000,0000950170-24-099685,,,6-K,2024-08-22,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2023-06-30,2282000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2023-06-30,2282000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2023-12-31,3138000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2023-12-31,3138000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,,,USD,2024-06-30,2447000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsRecognisedAsOfAcquisitionDate,,,USD,2021-12-31,482000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashAndCashEquivalentsRecognisedAsOfAcquisitionDate,,,USD,2022-12-31,16000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInDecreaseIncreaseInRestrictedCashAndCashEquivalents,,,USD,2019-12-31,-99000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInDecreaseIncreaseInRestrictedCashAndCashEquivalents,,,USD,2020-12-31,-30000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2019-12-31,1951000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2020-12-31,1578000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2020-12-31,1578000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2021-12-31,6566000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2021-12-31,6566000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2021-12-31,6566000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2022-06-30,-203000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2022-12-31,-1122000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2022-12-31,-1122000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2023-06-30,-703000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2023-06-30,-703000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2023-12-31,-770000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInFinancingActivities,,,USD,2024-06-30,-578000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInInvestingActivities,,,USD,2019-12-31,393000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInInvestingActivities,,,USD,2020-12-31,-318000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInInvestingActivities,,,USD,2020-12-31,-288000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CashFlowsFromUsedInInvestingActivities,,,USD,2021-12-31,-2757000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
